ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE,TOTAL_CONTACTS,HAS_CAR,HAS_PROPERTY,INCOME_BAND,INCOME_PER_PERSON,CHILD_RATIO
5068033,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,7,48.0,12.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,0,Lower_Middle,67500.0,0.0
5068034,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,28,48.0,12.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,0,Lower_Middle,67500.0,0.0
5068035,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,31,48.0,12.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,0,Lower_Middle,67500.0,0.0
5068036,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,32,48.0,12.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,0,Lower_Middle,67500.0,0.0
5068037,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,37,48.0,12.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,0,Lower_Middle,67500.0,0.0
5068038,F,N,N,0.0,Married,With parents,0,0,0,2.0,59,47.0,20.5,0,112500.0,State servant,Secondary / secondary special,0.0,0,0,Lower_Middle,56250.0,0.0
5068039,F,N,N,0.0,Married,With parents,0,0,0,2.0,16,47.0,20.5,0,112500.0,State servant,Secondary / secondary special,0.0,0,0,Lower_Middle,56250.0,0.0
5068040,F,N,N,0.0,Married,With parents,0,0,0,2.0,30,47.0,20.5,0,112500.0,State servant,Secondary / secondary special,0.0,0,0,Lower_Middle,56250.0,0.0
5068041,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,19,45.0,4.0,0,247500.0,Working,Secondary / secondary special,0.0,1,1,Middle,123750.0,0.0
5068042,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,5,45.0,4.0,0,247500.0,Working,Secondary / secondary special,0.0,1,1,Middle,123750.0,0.0
5068043,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,8,45.0,4.0,0,247500.0,Working,Secondary / secondary special,0.0,1,1,Middle,123750.0,0.0
5068044,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,50,45.0,4.0,0,247500.0,Working,Secondary / secondary special,0.0,1,1,Middle,123750.0,0.0
5068045,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,8,45.0,4.0,0,247500.0,Working,Secondary / secondary special,0.0,1,1,Middle,123750.0,0.0
5068046,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,19,45.0,4.0,0,247500.0,Working,Secondary / secondary special,0.0,1,1,Middle,123750.0,0.0
5068048,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,42,55.0,20.5,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,60000.0,0.3333333333333333
5068049,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,9,55.0,20.5,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,60000.0,0.3333333333333333
5068050,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,10,55.0,20.5,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,60000.0,0.3333333333333333
5068051,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,31,55.0,20.5,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,60000.0,0.3333333333333333
5068053,M,N,Y,0.0,Separated,House / apartment,0,0,0,1.0,37,50.0,5.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,180000.0,0.0
5068054,M,N,Y,0.0,Separated,House / apartment,0,0,0,1.0,25,50.0,5.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,180000.0,0.0
5068055,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,27,41.0,1.0,0,360000.0,Working,Higher education,0.0,1,1,Upper_Middle,142500.0,0.3333333333333333
5068057,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,3,41.0,1.0,0,360000.0,Working,Higher education,0.0,1,1,Upper_Middle,142500.0,0.3333333333333333
5068058,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,23,41.0,1.0,0,360000.0,Working,Higher education,0.0,1,1,Upper_Middle,142500.0,0.3333333333333333
5068060,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,14,41.0,1.0,0,360000.0,Working,Higher education,0.0,1,1,Upper_Middle,142500.0,0.3333333333333333
5068061,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,23,41.0,1.0,0,360000.0,Working,Higher education,0.0,1,1,Upper_Middle,142500.0,0.3333333333333333
5068062,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,3,41.0,1.0,0,360000.0,Working,Higher education,0.0,1,1,Upper_Middle,142500.0,0.3333333333333333
5068063,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,8,41.0,1.0,0,360000.0,Working,Higher education,0.0,1,1,Upper_Middle,142500.0,0.3333333333333333
5068064,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,41,41.0,1.0,0,360000.0,Working,Higher education,0.0,1,1,Upper_Middle,142500.0,0.3333333333333333
5068065,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,41,41.0,1.0,0,360000.0,Working,Higher education,0.0,1,1,Upper_Middle,142500.0,0.3333333333333333
5068080,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,22,39.0,8.0,0,157500.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,78750.0,0.0
5068086,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,55,54.0,3.0,0,220500.0,Working,Secondary / secondary special,1.0,1,1,Middle,110250.0,0.0
5068087,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,33,54.0,3.0,0,220500.0,Working,Secondary / secondary special,1.0,1,1,Middle,110250.0,0.0
5068088,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,48,54.0,3.0,0,220500.0,Working,Secondary / secondary special,1.0,1,1,Middle,110250.0,0.0
5068089,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,11,54.0,3.0,0,220500.0,Working,Secondary / secondary special,1.0,1,1,Middle,110250.0,0.0
5068090,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,24,54.0,3.0,0,220500.0,Working,Secondary / secondary special,1.0,1,1,Middle,110250.0,0.0
5068091,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,54,54.0,3.0,0,220500.0,Working,Secondary / secondary special,1.0,1,1,Middle,110250.0,0.0
5068092,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,9,54.0,3.0,0,220500.0,Working,Secondary / secondary special,1.0,1,1,Middle,110250.0,0.0
5068094,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,55,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068095,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,55,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068096,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,57,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068097,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,3,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068098,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,5,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068099,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,6,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068100,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,8,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068101,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,17,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068102,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,20,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068103,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,34,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068104,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,27,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068105,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,39,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068106,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,47,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068107,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,52,30.0,4.0,0,234000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,78000.0,0.3333333333333333
5068108,F,N,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,23,55.0,8.0,0,360000.0,State servant,Higher education,2.0,0,1,Upper_Middle,234000.0,0.0
5068109,F,N,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,37,55.0,8.0,0,360000.0,State servant,Higher education,2.0,0,1,Upper_Middle,234000.0,0.0
5068110,F,N,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,49,55.0,8.0,0,360000.0,State servant,Higher education,2.0,0,1,Upper_Middle,234000.0,0.0
5068111,F,N,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,19,55.0,8.0,0,360000.0,State servant,Higher education,2.0,0,1,Upper_Middle,234000.0,0.0
5068113,F,N,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,26,55.0,8.0,0,360000.0,State servant,Higher education,2.0,0,1,Upper_Middle,234000.0,0.0
5068114,F,N,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,7,55.0,8.0,0,360000.0,State servant,Higher education,2.0,0,1,Upper_Middle,234000.0,0.0
5068115,F,N,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,10,55.0,8.0,0,360000.0,State servant,Higher education,2.0,0,1,Upper_Middle,234000.0,0.0
5068116,F,N,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,14,55.0,8.0,0,360000.0,State servant,Higher education,2.0,0,1,Upper_Middle,234000.0,0.0
5068117,F,N,Y,0.0,Single / not married,House / apartment,0,1,0,1.0,21,55.0,8.0,0,360000.0,State servant,Higher education,2.0,0,1,Upper_Middle,234000.0,0.0
5068119,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,57,47.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068121,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,54,47.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068122,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,52,47.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068123,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,38,47.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068124,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,48,47.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068125,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,52,47.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068126,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,57,47.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068128,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,59,47.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068129,M,N,Y,0.0,Married,House / apartment,0,0,0,2.0,54,47.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068130,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,39,51.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068132,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,32,51.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068133,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,44,51.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068134,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,38,51.0,8.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,90000.0,0.0
5068162,M,Y,N,0.0,Married,Municipal apartment,0,0,0,2.0,2,47.0,5.0,0,247500.0,Working,Higher education,1.0,1,0,Middle,123750.0,0.0
5068164,M,Y,N,0.0,Married,Municipal apartment,0,0,0,2.0,13,47.0,5.0,0,247500.0,Working,Higher education,1.0,1,0,Middle,123750.0,0.0
5068165,M,Y,N,0.0,Married,Municipal apartment,0,0,0,2.0,26,47.0,5.0,0,247500.0,Working,Higher education,1.0,1,0,Middle,123750.0,0.0
5068166,M,Y,N,0.0,Married,Municipal apartment,0,0,0,2.0,9,47.0,5.0,0,247500.0,Working,Higher education,1.0,1,0,Middle,123750.0,0.0
5068169,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,22,30.0,8.0,0,310500.0,Working,Higher education,1.0,1,1,Upper_Middle,103500.0,0.3333333333333333
5068170,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,6,30.0,8.0,0,310500.0,Working,Higher education,1.0,1,1,Upper_Middle,103500.0,0.3333333333333333
5068171,M,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,18,30.0,8.0,0,310500.0,Working,Higher education,1.0,1,1,Upper_Middle,103500.0,0.3333333333333333
5068174,F,Y,Y,2.0,Married,House / apartment,0,0,0,4.0,24,36.0,7.0,0,112500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,28125.0,0.5
5068175,F,Y,Y,2.0,Married,House / apartment,0,0,0,4.0,45,36.0,7.0,0,112500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,28125.0,0.5
5068176,F,Y,Y,2.0,Married,House / apartment,0,0,0,4.0,48,36.0,7.0,0,112500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,28125.0,0.5
5068178,F,Y,Y,2.0,Married,House / apartment,0,0,0,4.0,4,36.0,7.0,0,112500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,28125.0,0.5
5068181,M,Y,Y,2.5,Married,House / apartment,0,1,0,4.5,19,36.0,6.0,0,148500.0,State servant,Secondary / secondary special,1.0,1,1,Lower_Middle,29700.0,0.6
5068182,M,Y,Y,2.5,Married,House / apartment,0,1,0,4.5,51,36.0,6.0,0,148500.0,State servant,Secondary / secondary special,1.0,1,1,Lower_Middle,29700.0,0.6
5068183,M,Y,Y,2.5,Married,House / apartment,0,1,0,4.5,53,36.0,6.0,0,148500.0,State servant,Secondary / secondary special,1.0,1,1,Lower_Middle,29700.0,0.6
5068184,M,Y,Y,2.5,Married,House / apartment,0,1,0,4.5,14,36.0,6.0,0,148500.0,State servant,Secondary / secondary special,1.0,1,1,Lower_Middle,29700.0,0.6
5068185,M,Y,Y,2.5,Married,House / apartment,0,1,0,4.5,31,36.0,6.0,0,148500.0,State servant,Secondary / secondary special,1.0,1,1,Lower_Middle,29700.0,0.6
5068186,M,Y,Y,2.5,Married,House / apartment,0,1,0,4.5,35,36.0,6.0,0,148500.0,State servant,Secondary / secondary special,1.0,1,1,Lower_Middle,29700.0,0.6
5068188,M,N,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,48,51.0,1.0,0,351000.0,Working,Secondary / secondary special,1.0,0,1,Upper_Middle,234000.0,0.0
5068190,F,N,Y,0.0,Widow,House / apartment,0,0,0,1.0,37,51.0,10.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,135000.0,0.0
5068191,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,8,28.0,5.0,0,135000.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,67500.0,0.0
5068194,M,Y,N,0.0,Married,House / apartment,0,0,0,2.0,13,49.0,10.0,0,270000.0,Working,Secondary / secondary special,0.0,1,0,Middle,135000.0,0.0
5068195,M,Y,N,0.0,Married,House / apartment,0,0,0,2.0,12,49.0,10.0,0,270000.0,Working,Secondary / secondary special,0.0,1,0,Middle,135000.0,0.0
5068196,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,2.0,26,45.0,6.0,0,173250.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,86625.0,0.0
5068198,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,2.0,33,45.0,6.0,0,173250.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,86625.0,0.0
5068199,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,2.0,18,45.0,6.0,0,173250.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,86625.0,0.0
5068200,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,26,45.0,8.0,0,180000.0,Working,Secondary / secondary special,2.0,1,1,Lower_Middle,90000.0,0.0
5068201,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,35,45.0,8.0,0,180000.0,Working,Secondary / secondary special,2.0,1,1,Lower_Middle,90000.0,0.0
5068202,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,38,45.0,8.0,0,180000.0,Working,Secondary / secondary special,2.0,1,1,Lower_Middle,90000.0,0.0
5068203,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,5,45.0,8.0,0,180000.0,Working,Secondary / secondary special,2.0,1,1,Lower_Middle,90000.0,0.0
5068204,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,51,45.0,8.0,0,180000.0,Working,Secondary / secondary special,2.0,1,1,Lower_Middle,90000.0,0.0
5068224,F,Y,Y,1.0,Separated,House / apartment,0,0,0,2.0,57,37.0,11.0,0,144000.0,Working,Higher education,0.0,1,1,Lower_Middle,72000.0,0.5
5068225,F,Y,Y,1.0,Separated,House / apartment,0,0,0,2.0,7,37.0,11.0,0,144000.0,Working,Higher education,0.0,1,1,Lower_Middle,72000.0,0.5
5068226,F,Y,Y,1.0,Separated,House / apartment,0,0,0,2.0,16,37.0,11.0,0,144000.0,Working,Higher education,0.0,1,1,Lower_Middle,72000.0,0.5
5068227,F,Y,Y,1.0,Separated,House / apartment,0,0,0,2.0,9,37.0,11.0,0,144000.0,Working,Higher education,0.0,1,1,Lower_Middle,72000.0,0.5
5068228,M,Y,Y,1.0,Separated,House / apartment,0,0,0,2.0,27,32.0,11.0,0,337500.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,168750.0,0.5
5068232,M,N,Y,1.0,Married,House / apartment,0,0,0,3.0,49,38.0,1.0,0,112500.0,State servant,Secondary / secondary special,0.0,0,1,Lower_Middle,37500.0,0.3333333333333333
5068233,M,N,Y,1.0,Married,House / apartment,0,0,0,3.0,27,38.0,1.0,0,112500.0,State servant,Secondary / secondary special,0.0,0,1,Lower_Middle,37500.0,0.3333333333333333
5068234,M,N,Y,1.0,Married,House / apartment,0,0,0,3.0,20,38.0,1.0,0,112500.0,State servant,Secondary / secondary special,0.0,0,1,Lower_Middle,37500.0,0.3333333333333333
5068235,M,N,Y,1.0,Married,House / apartment,0,0,0,3.0,27,38.0,1.0,0,112500.0,State servant,Secondary / secondary special,0.0,0,1,Lower_Middle,37500.0,0.3333333333333333
5068236,M,Y,N,0.0,Civil marriage,House / apartment,0,0,0,2.0,41,44.0,15.0,0,225000.0,State servant,Higher education,1.0,1,0,Middle,112500.0,0.0
5068237,F,N,Y,0.0,Married,House / apartment,1,1,0,2.0,29,31.0,7.0,0,247500.0,Working,Secondary / secondary special,2.0,0,1,Middle,123750.0,0.0
5068238,F,N,Y,0.0,Married,House / apartment,1,1,0,2.0,50,31.0,7.0,0,247500.0,Working,Secondary / secondary special,2.0,0,1,Middle,123750.0,0.0
5068239,F,N,Y,0.0,Married,House / apartment,1,1,0,2.0,43,31.0,7.0,0,247500.0,Working,Secondary / secondary special,2.0,0,1,Middle,123750.0,0.0
5068240,F,N,Y,0.0,Married,House / apartment,1,1,0,2.0,36,31.0,7.0,0,247500.0,Working,Secondary / secondary special,2.0,0,1,Middle,123750.0,0.0
5068242,F,N,Y,0.0,Married,House / apartment,1,1,0,2.0,17,31.0,7.0,0,247500.0,Working,Secondary / secondary special,2.0,0,1,Middle,123750.0,0.0
5068243,F,N,Y,0.0,Married,House / apartment,1,1,0,2.0,9,31.0,7.0,0,247500.0,Working,Secondary / secondary special,2.0,0,1,Middle,123750.0,0.0
5068244,F,N,Y,0.0,Married,House / apartment,1,1,0,2.0,10,31.0,7.0,0,247500.0,Working,Secondary / secondary special,2.0,0,1,Middle,123750.0,0.0
5068245,F,N,Y,0.0,Married,House / apartment,1,1,0,2.0,45,55.0,8.0,0,112500.0,Commercial associate,Higher education,2.0,0,1,Lower_Middle,56250.0,0.0
5068251,F,N,Y,0.0,Separated,House / apartment,0,1,0,1.0,9,37.0,7.0,0,225000.0,Working,Secondary / secondary special,1.0,0,1,Middle,225000.0,0.0
5068252,F,N,Y,0.0,Separated,House / apartment,0,1,0,1.0,3,37.0,7.0,0,225000.0,Working,Secondary / secondary special,1.0,0,1,Middle,225000.0,0.0
5068253,F,N,Y,0.0,Separated,House / apartment,0,1,0,1.0,41,37.0,7.0,0,225000.0,Working,Secondary / secondary special,1.0,0,1,Middle,225000.0,0.0
5068254,M,N,Y,2.0,Married,House / apartment,0,0,0,4.0,23,52.0,8.0,0,90000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Low,22500.0,0.5
5068255,M,N,Y,2.0,Married,House / apartment,0,0,0,4.0,3,52.0,8.0,0,90000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Low,22500.0,0.5
5068256,M,N,Y,2.0,Married,House / apartment,0,0,0,4.0,32,52.0,8.0,0,90000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Low,22500.0,0.5
5068257,M,N,Y,2.0,Married,House / apartment,0,0,0,4.0,4,52.0,8.0,0,90000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Low,22500.0,0.5
5068261,M,N,Y,2.0,Married,House / apartment,0,0,0,4.0,39,45.0,1.0,0,135000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,33750.0,0.5
5068262,F,N,N,2.0,Married,House / apartment,0,0,0,4.0,30,35.0,15.0,0,157500.0,State servant,Higher education,0.0,0,0,Lower_Middle,39375.0,0.5
5068263,F,N,N,2.0,Married,House / apartment,0,0,0,4.0,24,35.0,15.0,0,157500.0,State servant,Higher education,0.0,0,0,Lower_Middle,39375.0,0.5
5068264,F,N,N,2.0,Married,House / apartment,0,0,0,4.0,24,35.0,15.0,0,157500.0,State servant,Higher education,0.0,0,0,Lower_Middle,39375.0,0.5
5068265,F,N,N,2.0,Married,House / apartment,0,0,0,4.0,6,35.0,15.0,0,157500.0,State servant,Higher education,0.0,0,0,Lower_Middle,39375.0,0.5
5068266,F,N,N,2.0,Married,House / apartment,0,0,0,4.0,46,35.0,15.0,0,157500.0,State servant,Higher education,0.0,0,0,Lower_Middle,39375.0,0.5
5068267,F,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,14,44.0,5.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,234000.0,0.0
5068268,F,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,8,44.0,5.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,234000.0,0.0
5068272,F,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,53,44.0,5.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,234000.0,0.0
5068274,F,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,52,44.0,5.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,234000.0,0.0
5068275,F,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,57,44.0,5.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,234000.0,0.0
5068280,F,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,56,44.0,5.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,234000.0,0.0
5068283,F,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,12,44.0,5.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,234000.0,0.0
5068284,F,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,12,44.0,5.0,0,360000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,234000.0,0.0
